

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.50000E+04 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
      60      4.31287660E-02      4.32218913E-02
      61      4.11908867E-02      4.12791229E-02
      62      3.93541153E-02      3.94377623E-02
      63      3.76122911E-02      3.76916279E-02
      64      3.59596777E-02      3.60349642E-02
      65      3.43909318E-02      3.44624100E-02
      66      3.29010744E-02      3.29689699E-02
      67      3.14854640E-02      3.15499870E-02
      68      3.01397718E-02      3.02011184E-02
      69      2.88599586E-02      2.89183118E-02
      70      2.76422539E-02      2.76977844E-02
      71      2.64831358E-02      2.65360033E-02
      72      2.53793134E-02      2.54296669E-02
      73      2.43277094E-02      2.43756885E-02
      74      2.33254454E-02      2.33711804E-02
      75      2.23698268E-02      2.24134399E-02
      76      2.14583300E-02      2.14999357E-02
      77      2.05885902E-02      2.06282957E-02
      78      1.97583902E-02      1.97962960E-02
      79      1.89656495E-02      1.90018500E-02
      80      1.82084155E-02      1.82429993E-02
      81      1.74848538E-02      1.75179041E-02
      82      1.67932406E-02      1.68248357E-02
      83      1.61319547E-02      1.61621682E-02
      84      1.54994708E-02      1.55283719E-02
      85      1.48943529E-02      1.49220069E-02
      86      1.43152482E-02      1.43417164E-02
      87      1.37608816E-02      1.37862221E-02
      88      1.32300508E-02      1.32543181E-02
      89      1.27216211E-02      1.27448668E-02
      90      1.22345213E-02      1.22567941E-02
      91      1.17677396E-02      1.17890856E-02
      92      1.13203197E-02      1.13407823E-02
      93      1.08913573E-02      1.09109776E-02
      94      1.04799967E-02      1.04988137E-02
      95      1.00854283E-02      1.01034788E-02  i
      96      9.70688499E-03      9.72420392E-03  i
      97      9.34364011E-03      9.36026055E-03  i
      98      8.99500478E-03      9.01095808E-03  i
      99      8.66032568E-03      8.67564160E-03  i
     100      8.33898290E-03      8.35368967E-03  i
     105      6.91271870E-03      6.92475607E-03  i
     110      5.74298548E-03      5.75287673E-03  i
     115      4.78014065E-03      4.78829591E-03  i
     120      3.98510433E-03      3.99184782E-03  i
     125      3.32685652E-03      3.33244662E-03  i
     130      2.78059406E-03      2.78523804E-03  i
     135      2.32635619E-03      2.33022135E-03  i
     140      1.94798743E-03      1.95120953E-03  i
     145      1.63234637E-03      1.63503612E-03  i
     150      1.36869609E-03      1.37094410E-03  i
     155      1.14823006E-03      1.15011081E-03  i
     160      9.63700380E-04      9.65275236E-04  i
     165      8.09124050E-04      8.10443756E-04  i
     170      6.79549185E-04      6.80655786E-04  i
     175      5.70867907E-04      5.71796317E-04  i
     180      4.79665596E-04      4.80444868E-04  i
     185      4.03098888E-04      4.03753230E-04  i
     190      3.38796487E-04      3.39346104E-04  i
     195      2.84778137E-04      2.85239911E-04  i
     200      2.39388206E-04      2.39776261E-04  i
     205      2.01241089E-04      2.01567249E-04  i
     210      1.69176158E-04      1.69450333E-04  i
     215      1.42220503E-04      1.42451002E-04  i
     220      1.19558046E-04      1.19751840E-04  i
     225      1.00503883E-04      1.00666825E-04  i
     230      8.44829378E-05      8.46199425E-05  i
     235      7.10121573E-05      7.11273541E-05  i
     240      5.96856546E-05      5.97825136E-05  i
     245      5.01622881E-05      5.02437263E-05  i
     250      4.21552710E-05      4.22237407E-05  i
     255      3.54234680E-05      3.54810316E-05  i
     260      2.97641004E-05      2.98124921E-05  i
     265      2.50066273E-05      2.50473057E-05  i
     270      2.10076094E-05      2.10418013E-05  i
     275      1.76463965E-05      1.76751339E-05  i
     280      1.48215043E-05      1.48456552E-05  i
     285      1.24475694E-05      1.24678640E-05  i
     290      1.04527893E-05      1.04698417E-05  i
     295      8.77676976E-06      8.79109653E-06  i
     300      7.36871443E-06      7.38075000E-06  i
     310      5.19240398E-06      5.20089516E-06  i
     320      3.65731005E-06      3.66329809E-06  i
     330      2.57497085E-06      2.57919185E-06  i
     340      1.81218180E-06      1.81515592E-06  i
     350      1.27483109E-06      1.27692574E-06  i
     360      8.96454385E-07      8.97929014E-07  i
     370      6.30132028E-07      6.31169723E-07  i
     380      4.42758230E-07      4.43488157E-07  i
     390      3.10983536E-07      3.11496765E-07  i
     400      2.18347360E-07      2.18708064E-07  i
     410      1.53250652E-07      1.53504085E-07  i
     420      1.07523794E-07      1.07701791E-07  i
     430      7.54151771E-08      7.55401230E-08  i
     440      5.28772679E-08      5.29649680E-08  i
     450      3.70628297E-08      3.71243445E-08  i
     460      2.59698518E-08      2.60130009E-08  i
     470      1.81917867E-08      1.82220369E-08  i
     480      1.27392945E-08      1.27604840E-08  i
     490      8.91833114E-09      8.93317272E-09  i
     500      6.24161197E-09      6.25201799E-09  i
     510      4.36690776E-09      4.37418991E-09  i
     520      3.05444015E-09      3.05954290E-09  i
     530      2.13572791E-09      2.13928902E-09  i
     540      1.49314603E-09      1.49564802E-09  i
     550      1.04341800E-09      1.04515992E-09  i


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 8.79517E-15  0.000E+00 ( 8.808E-08, 3.220E-08) ( 0.000E+00, 0.000E+00)  1.00E-07
  1.000E-04 8.79517E-15  1.305E-09 ( 8.808E-08, 3.220E-08) ( 3.563E-15, 1.368E-15)  1.00E-07
  1.250E-04 8.79517E-15  1.632E-09 ( 8.808E-08, 3.220E-08) ( 4.454E-15, 1.709E-15)  1.00E-07
  1.500E-04 8.79517E-15  1.958E-09 ( 8.808E-08, 3.220E-08) ( 5.344E-15, 2.051E-15)  1.00E-07
  1.750E-04 8.79517E-15  2.284E-09 ( 8.808E-08, 3.220E-08) ( 6.235E-15, 2.393E-15)  1.00E-07
  2.000E-04 8.79517E-15  2.611E-09 ( 8.808E-08, 3.220E-08) ( 7.126E-15, 2.735E-15)  1.00E-07
  2.250E-04 8.79517E-15  2.937E-09 ( 8.808E-08, 3.220E-08) ( 8.017E-15, 3.077E-15)  1.00E-07
  2.500E-04 8.79517E-15  3.263E-09 ( 8.808E-08, 3.220E-08) ( 8.907E-15, 3.419E-15)  1.00E-07
  2.750E-04 8.79517E-15  3.590E-09 ( 8.808E-08, 3.220E-08) ( 9.798E-15, 3.761E-15)  1.00E-07
  3.000E-04 8.79517E-15  3.916E-09 ( 8.808E-08, 3.220E-08) ( 1.069E-14, 4.103E-15)  1.00E-07
  3.250E-04 8.79517E-15  4.242E-09 ( 8.808E-08, 3.220E-08) ( 1.158E-14, 4.444E-15)  1.00E-07
  3.500E-04 8.79517E-15  4.569E-09 ( 8.808E-08, 3.220E-08) ( 1.247E-14, 4.786E-15)  1.00E-07
  3.750E-04 8.79517E-15  4.895E-09 ( 8.808E-08, 3.220E-08) ( 1.336E-14, 5.128E-15)  1.00E-07
  4.000E-04 8.79517E-15  5.221E-09 ( 8.808E-08, 3.220E-08) ( 1.425E-14, 5.470E-15)  1.00E-07
  4.250E-04 8.79517E-15  5.548E-09 ( 8.808E-08, 3.220E-08) ( 1.514E-14, 5.812E-15)  1.00E-07
  4.500E-04 8.79517E-15  5.874E-09 ( 8.808E-08, 3.220E-08) ( 1.603E-14, 6.154E-15)  1.00E-07
  4.750E-04 8.79517E-15  6.200E-09 ( 8.808E-08, 3.220E-08) ( 1.692E-14, 6.496E-15)  1.00E-07
  5.000E-04 8.79517E-15  6.527E-09 ( 8.808E-08, 3.220E-08) ( 1.781E-14, 6.838E-15)  1.00E-07
  5.250E-04 8.79517E-15  6.853E-09 ( 8.808E-08, 3.220E-08) ( 1.871E-14, 7.180E-15)  1.00E-07
  5.500E-04 8.79517E-15  7.179E-09 ( 8.808E-08, 3.220E-08) ( 1.960E-14, 7.521E-15)  1.00E-07
  5.750E-04 8.79517E-15  7.506E-09 ( 8.808E-08, 3.220E-08) ( 2.049E-14, 7.863E-15)  1.00E-07
  6.000E-04 8.79517E-15  7.832E-09 ( 8.808E-08, 3.220E-08) ( 2.138E-14, 8.205E-15)  1.00E-07
  6.250E-04 8.79517E-15  8.158E-09 ( 8.808E-08, 3.220E-08) ( 2.227E-14, 8.547E-15)  1.00E-07
  6.500E-04 8.79517E-15  8.484E-09 ( 8.808E-08, 3.220E-08) ( 2.316E-14, 8.889E-15)  1.00E-07
  6.750E-04 8.79517E-15  8.811E-09 ( 8.808E-08, 3.220E-08) ( 2.405E-14, 9.231E-15)  1.00E-07
  7.000E-04 8.79517E-15  9.137E-09 ( 8.808E-08, 3.220E-08) ( 2.494E-14, 9.573E-15)  1.00E-07
  7.250E-04 8.79517E-15  9.463E-09 ( 8.808E-08, 3.220E-08) ( 2.583E-14, 9.915E-15)  1.00E-07
  7.500E-04 8.79517E-15  9.790E-09 ( 8.808E-08, 3.220E-08) ( 2.672E-14, 1.026E-14)  1.00E-07
  7.750E-04 8.79517E-15  1.012E-08 ( 8.808E-08, 3.220E-08) ( 2.761E-14, 1.060E-14)  1.00E-07
  8.000E-04 8.79517E-15  1.044E-08 ( 8.808E-08, 3.220E-08) ( 2.850E-14, 1.094E-14)  1.00E-07
  8.250E-04 8.79517E-15  1.077E-08 ( 8.808E-08, 3.220E-08) ( 2.939E-14, 1.128E-14)  1.00E-07
  8.500E-04 8.79517E-15  1.110E-08 ( 8.808E-08, 3.220E-08) ( 3.029E-14, 1.162E-14)  1.00E-07
  8.750E-04 8.79517E-15  1.142E-08 ( 8.808E-08, 3.220E-08) ( 3.118E-14, 1.197E-14)  1.00E-07
  9.000E-04 8.79517E-15  1.175E-08 ( 8.808E-08, 3.220E-08) ( 3.207E-14, 1.231E-14)  1.00E-07
  9.250E-04 8.79517E-15  1.207E-08 ( 8.808E-08, 3.220E-08) ( 3.296E-14, 1.265E-14)  1.00E-07
  9.500E-04 8.79517E-15  1.240E-08 ( 8.808E-08, 3.220E-08) ( 3.385E-14, 1.299E-14)  1.00E-07
  9.750E-04 8.79517E-15  1.273E-08 ( 8.808E-08, 3.220E-08) ( 3.474E-14, 1.333E-14)  1.00E-07
  1.000E-03 8.79517E-15  1.305E-08 ( 8.808E-08, 3.220E-08) ( 3.563E-14, 1.368E-14)  1.00E-07
  1.250E-03 8.79517E-15  1.632E-08 ( 8.808E-08, 3.220E-08) ( 4.454E-14, 1.709E-14)  1.00E-07
  1.500E-03 8.79516E-15  1.958E-08 ( 8.808E-08, 3.220E-08) ( 5.344E-14, 2.051E-14)  1.00E-07
  1.750E-03 8.79516E-15  2.284E-08 ( 8.808E-08, 3.220E-08) ( 6.235E-14, 2.393E-14)  1.00E-07
  2.000E-03 8.79516E-15  2.611E-08 ( 8.808E-08, 3.220E-08) ( 7.126E-14, 2.735E-14)  1.00E-07
  2.250E-03 8.79515E-15  2.937E-08 ( 8.808E-08, 3.220E-08) ( 8.017E-14, 3.077E-14)  1.00E-07
  2.500E-03 8.79515E-15  3.263E-08 ( 8.808E-08, 3.220E-08) ( 8.907E-14, 3.419E-14)  1.00E-07
  2.750E-03 8.79514E-15  3.590E-08 ( 8.808E-08, 3.220E-08) ( 9.798E-14, 3.761E-14)  1.00E-07
  3.000E-03 8.79513E-15  3.916E-08 ( 8.808E-08, 3.220E-08) ( 1.069E-13, 4.103E-14)  1.00E-07
  3.250E-03 8.79513E-15  4.242E-08 ( 8.808E-08, 3.220E-08) ( 1.158E-13, 4.444E-14)  1.00E-07
  3.500E-03 8.79512E-15  4.569E-08 ( 8.808E-08, 3.220E-08) ( 1.247E-13, 4.786E-14)  1.00E-07
  3.750E-03 8.79511E-15  4.895E-08 ( 8.808E-08, 3.220E-08) ( 1.336E-13, 5.128E-14)  1.00E-07
  4.000E-03 8.79511E-15  5.221E-08 ( 8.808E-08, 3.220E-08) ( 1.425E-13, 5.470E-14)  1.00E-07
  4.250E-03 8.79510E-15  5.548E-08 ( 8.808E-08, 3.220E-08) ( 1.514E-13, 5.812E-14)  1.00E-07
  4.500E-03 8.79509E-15  5.874E-08 ( 8.808E-08, 3.220E-08) ( 1.603E-13, 6.154E-14)  1.00E-07
  4.750E-03 8.79508E-15  6.200E-08 ( 8.808E-08, 3.220E-08) ( 1.692E-13, 6.496E-14)  1.00E-07
  5.000E-03 8.79507E-15  6.527E-08 ( 8.808E-08, 3.220E-08) ( 1.781E-13, 6.838E-14)  1.00E-07
  5.250E-03 8.79506E-15  6.853E-08 ( 8.808E-08, 3.220E-08) ( 1.871E-13, 7.180E-14)  1.00E-07
  5.500E-03 8.79505E-15  7.179E-08 ( 8.808E-08, 3.220E-08) ( 1.960E-13, 7.521E-14)  1.00E-07
  5.750E-03 8.79503E-15  7.506E-08 ( 8.808E-08, 3.220E-08) ( 2.049E-13, 7.863E-14)  1.00E-07
  6.000E-03 8.79502E-15  7.832E-08 ( 8.808E-08, 3.220E-08) ( 2.138E-13, 8.205E-14)  1.00E-07
  6.250E-03 8.79501E-15  8.158E-08 ( 8.808E-08, 3.220E-08) ( 2.227E-13, 8.547E-14)  1.00E-07
  6.500E-03 8.79500E-15  8.485E-08 ( 8.808E-08, 3.220E-08) ( 2.316E-13, 8.889E-14)  1.00E-07
  6.750E-03 8.79498E-15  8.811E-08 ( 8.808E-08, 3.220E-08) ( 2.405E-13, 9.231E-14)  1.00E-07
  7.000E-03 8.79497E-15  9.137E-08 ( 8.808E-08, 3.220E-08) ( 2.494E-13, 9.573E-14)  1.00E-07
  7.250E-03 8.79495E-15  9.464E-08 ( 8.808E-08, 3.220E-08) ( 2.583E-13, 9.915E-14)  1.00E-07
  7.500E-03 8.79494E-15  9.790E-08 ( 8.808E-08, 3.220E-08) ( 2.672E-13, 1.026E-13)  1.00E-07
  7.750E-03 8.79492E-15  1.012E-07 ( 8.808E-08, 3.220E-08) ( 2.761E-13, 1.060E-13)  1.00E-07
  8.000E-03 8.79490E-15  1.044E-07 ( 8.808E-08, 3.220E-08) ( 2.850E-13, 1.094E-13)  1.00E-07
  8.250E-03 8.79489E-15  1.077E-07 ( 8.808E-08, 3.220E-08) ( 2.939E-13, 1.128E-13)  1.00E-07
  8.500E-03 8.79487E-15  1.110E-07 ( 8.808E-08, 3.220E-08) ( 3.028E-13, 1.162E-13)  1.00E-07
  8.750E-03 8.79485E-15  1.142E-07 ( 8.808E-08, 3.220E-08) ( 3.118E-13, 1.197E-13)  1.00E-07
  9.000E-03 8.79483E-15  1.175E-07 ( 8.808E-08, 3.220E-08) ( 3.207E-13, 1.231E-13)  1.00E-07
  9.250E-03 8.79481E-15  1.207E-07 ( 8.808E-08, 3.220E-08) ( 3.296E-13, 1.265E-13)  1.00E-07
  9.500E-03 8.79479E-15  1.240E-07 ( 8.808E-08, 3.220E-08) ( 3.385E-13, 1.299E-13)  1.00E-07
  9.750E-03 8.79477E-15  1.273E-07 ( 8.808E-08, 3.220E-08) ( 3.474E-13, 1.333E-13)  1.00E-07
  1.000E-02 8.79475E-15  1.305E-07 ( 8.808E-08, 3.220E-08) ( 3.563E-13, 1.368E-13)  1.00E-07
  1.250E-02 8.79452E-15  1.632E-07 ( 8.808E-08, 3.220E-08) ( 4.454E-13, 1.709E-13)  1.00E-07
  1.500E-02 8.79423E-15  1.958E-07 ( 8.808E-08, 3.220E-08) ( 5.344E-13, 2.051E-13)  1.00E-07
  1.750E-02 8.79389E-15  2.284E-07 ( 8.808E-08, 3.220E-08) ( 6.235E-13, 2.393E-13)  1.00E-07
  2.000E-02 8.79350E-15  2.611E-07 ( 8.807E-08, 3.220E-08) ( 7.125E-13, 2.735E-13)  1.00E-07
  2.250E-02 8.79305E-15  2.937E-07 ( 8.807E-08, 3.220E-08) ( 8.016E-13, 3.077E-13)  1.00E-07
  2.500E-02 8.79256E-15  3.264E-07 ( 8.807E-08, 3.220E-08) ( 8.906E-13, 3.419E-13)  1.00E-07
  2.750E-02 8.79201E-15  3.590E-07 ( 8.806E-08, 3.220E-08) ( 9.796E-13, 3.761E-13)  1.00E-07
  3.000E-02 8.79141E-15  3.917E-07 ( 8.806E-08, 3.220E-08) ( 1.069E-12, 4.102E-13)  1.00E-07
  3.250E-02 8.79075E-15  4.243E-07 ( 8.806E-08, 3.220E-08) ( 1.158E-12, 4.444E-13)  1.00E-07
  3.500E-02 8.79005E-15  4.570E-07 ( 8.805E-08, 3.220E-08) ( 1.247E-12, 4.786E-13)  1.00E-07
  3.750E-02 8.78929E-15  4.897E-07 ( 8.805E-08, 3.220E-08) ( 1.336E-12, 5.128E-13)  1.00E-07
  4.000E-02 8.78848E-15  5.223E-07 ( 8.805E-08, 3.219E-08) ( 1.425E-12, 5.470E-13)  1.00E-07
  4.250E-02 8.78761E-15  5.550E-07 ( 8.804E-08, 3.219E-08) ( 1.514E-12, 5.812E-13)  1.00E-07
  4.500E-02 8.78670E-15  5.877E-07 ( 8.804E-08, 3.219E-08) ( 1.602E-12, 6.153E-13)  1.00E-07
  4.750E-02 8.78573E-15  6.204E-07 ( 8.803E-08, 3.219E-08) ( 1.691E-12, 6.495E-13)  1.00E-07
  5.000E-02 8.78471E-15  6.530E-07 ( 8.802E-08, 3.219E-08) ( 1.780E-12, 6.837E-13)  1.00E-07
  5.250E-02 8.78364E-15  6.857E-07 ( 8.802E-08, 3.219E-08) ( 1.869E-12, 7.179E-13)  1.00E-07
  5.500E-02 8.78252E-15  7.184E-07 ( 8.801E-08, 3.219E-08) ( 1.958E-12, 7.521E-13)  1.00E-07
  5.750E-02 8.78135E-15  7.511E-07 ( 8.801E-08, 3.219E-08) ( 2.047E-12, 7.862E-13)  1.00E-07
  6.000E-02 8.78012E-15  7.839E-07 ( 8.800E-08, 3.219E-08) ( 2.136E-12, 8.204E-13)  1.00E-07
  6.250E-02 8.77884E-15  8.166E-07 ( 8.799E-08, 3.219E-08) ( 2.225E-12, 8.546E-13)  1.00E-07
  6.500E-02 8.77751E-15  8.493E-07 ( 8.798E-08, 3.219E-08) ( 2.313E-12, 8.888E-13)  1.00E-07
  6.750E-02 8.77613E-15  8.820E-07 ( 8.798E-08, 3.219E-08) ( 2.402E-12, 9.229E-13)  1.00E-07
  7.000E-02 8.77470E-15  9.148E-07 ( 8.797E-08, 3.219E-08) ( 2.491E-12, 9.571E-13)  1.00E-07
  7.250E-02 8.77321E-15  9.475E-07 ( 8.796E-08, 3.219E-08) ( 2.580E-12, 9.913E-13)  1.00E-07
  7.500E-02 8.77167E-15  9.803E-07 ( 8.795E-08, 3.219E-08) ( 2.668E-12, 1.025E-12)  1.00E-07
  7.750E-02 8.77008E-15  1.013E-06 ( 8.794E-08, 3.219E-08) ( 2.757E-12, 1.060E-12)  1.00E-07
  8.000E-02 8.76844E-15  1.046E-06 ( 8.793E-08, 3.219E-08) ( 2.846E-12, 1.094E-12)  1.00E-07
  8.250E-02 8.76675E-15  1.079E-06 ( 8.792E-08, 3.219E-08) ( 2.934E-12, 1.128E-12)  1.00E-07
  8.500E-02 8.76501E-15  1.111E-06 ( 8.791E-08, 3.219E-08) ( 3.023E-12, 1.162E-12)  1.00E-07
  8.750E-02 8.76321E-15  1.144E-06 ( 8.790E-08, 3.219E-08) ( 3.111E-12, 1.196E-12)  1.00E-07
  9.000E-02 8.76137E-15  1.177E-06 ( 8.789E-08, 3.219E-08) ( 3.200E-12, 1.230E-12)  1.00E-07
  9.250E-02 8.75947E-15  1.210E-06 ( 8.788E-08, 3.219E-08) ( 3.288E-12, 1.265E-12)  1.00E-07
  9.500E-02 8.75752E-15  1.243E-06 ( 8.787E-08, 3.219E-08) ( 3.377E-12, 1.299E-12)  1.00E-07
  9.750E-02 8.75552E-15  1.276E-06 ( 8.786E-08, 3.219E-08) ( 3.465E-12, 1.333E-12)  1.00E-07
  1.000E-01 8.75347E-15  1.308E-06 ( 8.785E-08, 3.219E-08) ( 3.553E-12, 1.367E-12)  1.00E-07
  1.250E-01 8.73015E-15  1.638E-06 ( 8.772E-08, 3.218E-08) ( 4.435E-12, 1.709E-12)  1.00E-07
  1.500E-01 8.70180E-15  1.968E-06 ( 8.756E-08, 3.217E-08) ( 5.313E-12, 2.050E-12)  1.00E-07
  1.750E-01 8.66849E-15  2.301E-06 ( 8.737E-08, 3.216E-08) ( 6.185E-12, 2.391E-12)  1.00E-07
  2.000E-01 8.63032E-15  2.635E-06 ( 8.716E-08, 3.215E-08) ( 7.051E-12, 2.731E-12)  1.00E-07
  2.250E-01 8.58741E-15  2.972E-06 ( 8.692E-08, 3.214E-08) ( 7.910E-12, 3.072E-12)  1.00E-07
  2.500E-01 8.53986E-15  3.311E-06 ( 8.665E-08, 3.213E-08) ( 8.761E-12, 3.412E-12)  1.00E-07
  2.750E-01 8.48783E-15  3.654E-06 ( 8.635E-08, 3.211E-08) ( 9.604E-12, 3.751E-12)  1.00E-07
  3.000E-01 8.43144E-15  3.999E-06 ( 8.603E-08, 3.210E-08) ( 1.044E-11, 4.090E-12)  1.00E-07
  3.250E-01 8.37087E-15  4.348E-06 ( 8.568E-08, 3.208E-08) ( 1.126E-11, 4.429E-12)  1.00E-07
  3.500E-01 8.30627E-15  4.700E-06 ( 8.531E-08, 3.206E-08) ( 1.208E-11, 4.767E-12)  1.00E-07
  3.750E-01 8.23781E-15  5.057E-06 ( 8.492E-08, 3.204E-08) ( 1.288E-11, 5.104E-12)  1.00E-07
  4.000E-01 8.16567E-15  5.418E-06 ( 8.450E-08, 3.202E-08) ( 1.367E-11, 5.441E-12)  1.00E-07
  4.250E-01 8.09004E-15  5.783E-06 ( 8.406E-08, 3.199E-08) ( 1.445E-11, 5.777E-12)  1.00E-07
  4.500E-01 8.01111E-15  6.153E-06 ( 8.360E-08, 3.197E-08) ( 1.521E-11, 6.112E-12)  1.00E-07
  4.750E-01 7.92907E-15  6.528E-06 ( 8.312E-08, 3.194E-08) ( 1.596E-11, 6.447E-12)  1.00E-07
  5.000E-01 7.84411E-15  6.908E-06 ( 8.262E-08, 3.192E-08) ( 1.670E-11, 6.780E-12)  1.00E-07
  5.250E-01 7.75644E-15  7.294E-06 ( 8.209E-08, 3.189E-08) ( 1.742E-11, 7.113E-12)  1.00E-07
  5.500E-01 7.66625E-15  7.686E-06 ( 8.155E-08, 3.186E-08) ( 1.813E-11, 7.445E-12)  1.00E-07
  5.750E-01 7.57375E-15  8.084E-06 ( 8.100E-08, 3.183E-08) ( 1.883E-11, 7.776E-12)  1.00E-07
  6.000E-01 7.47912E-15  8.488E-06 ( 8.042E-08, 3.180E-08) ( 1.951E-11, 8.107E-12)  1.00E-07
  6.250E-01 7.38258E-15  8.898E-06 ( 7.984E-08, 3.176E-08) ( 2.017E-11, 8.436E-12)  1.00E-07
  6.500E-01 7.28431E-15  9.316E-06 ( 7.923E-08, 3.173E-08) ( 2.082E-11, 8.764E-12)  1.00E-07
  6.750E-01 7.18450E-15  9.740E-06 ( 7.861E-08, 3.169E-08) ( 2.145E-11, 9.091E-12)  1.00E-07
  7.000E-01 7.08334E-15  1.017E-05 ( 7.798E-08, 3.166E-08) ( 2.206E-11, 9.417E-12)  1.00E-07
  7.250E-01 6.98102E-15  1.061E-05 ( 7.734E-08, 3.162E-08) ( 2.266E-11, 9.742E-12)  1.00E-07
  7.500E-01 6.87771E-15  1.106E-05 ( 7.668E-08, 3.158E-08) ( 2.324E-11, 1.007E-11)  1.00E-07
  7.750E-01 6.77359E-15  1.151E-05 ( 7.602E-08, 3.154E-08) ( 2.380E-11, 1.039E-11)  1.00E-07
  8.000E-01 6.66881E-15  1.198E-05 ( 7.535E-08, 3.149E-08) ( 2.435E-11, 1.071E-11)  1.00E-07
  8.250E-01 6.56356E-15  1.245E-05 ( 7.466E-08, 3.145E-08) ( 2.488E-11, 1.103E-11)  1.00E-07
  8.500E-01 6.45797E-15  1.293E-05 ( 7.397E-08, 3.141E-08) ( 2.540E-11, 1.135E-11)  1.00E-07
  8.750E-01 6.35220E-15  1.342E-05 ( 7.327E-08, 3.136E-08) ( 2.590E-11, 1.166E-11)  1.00E-07
  9.000E-01 6.24638E-15  1.391E-05 ( 7.257E-08, 3.131E-08) ( 2.638E-11, 1.198E-11)  1.00E-07
  9.250E-01 6.14066E-15  1.442E-05 ( 7.186E-08, 3.126E-08) ( 2.684E-11, 1.230E-11)  1.00E-07
  9.500E-01 6.03516E-15  1.494E-05 ( 7.114E-08, 3.122E-08) ( 2.729E-11, 1.261E-11)  1.00E-07
  9.750E-01 5.92999E-15  1.546E-05 ( 7.042E-08, 3.116E-08) ( 2.772E-11, 1.292E-11)  1.00E-07
  1.000E+00 5.82528E-15  1.600E-05 ( 6.969E-08, 3.111E-08) ( 2.814E-11, 1.323E-11)  1.00E-07
  1.100E+00 5.41294E-15  1.824E-05 ( 6.677E-08, 3.090E-08) ( 2.964E-11, 1.445E-11)  1.00E-07
  1.200E+00 5.01504E-15  2.064E-05 ( 6.384E-08, 3.066E-08) ( 3.090E-11, 1.565E-11)  1.00E-07
  1.300E+00 4.63563E-15  2.323E-05 ( 6.092E-08, 3.041E-08) ( 3.193E-11, 1.682E-11)  1.00E-07
